datetime, ibi
2020-02-14 02:08:43.507439,0.921917
2020-02-14 02:08:44.413731,0.906291
2020-02-14 02:08:45.335648,0.921917
2020-02-14 02:08:46.273191,0.937543
2020-02-14 02:08:47.195108,0.921917
2020-02-14 02:08:48.117025,0.921917
2020-02-14 02:08:49.007691,0.890666
2020-02-14 02:08:49.992111,0.9844200000000001
2020-02-14 02:08:50.976531,0.9844200000000001
2020-02-14 02:08:51.914074,0.937543
2020-02-14 02:08:52.820366,0.906291
2020-02-14 02:08:53.836037,1.015671
2020-02-14 02:08:54.836083,1.000046
2020-02-14 02:08:55.773626,0.937543
2020-02-14 02:08:56.726794,0.953169
2020-02-14 02:08:57.664337,0.937543
2020-02-14 02:08:58.726886,1.062549
2020-02-14 02:08:59.695680,0.968794
2020-02-14 02:09:00.648849,0.953169
2020-02-14 02:09:01.633269,0.9844200000000001
2020-02-14 02:09:02.633315,1.000046
2020-02-14 02:09:03.602109,0.968794
2020-02-14 02:09:04.555278,0.953169
2020-02-14 02:09:05.539698,0.9844200000000001
2020-02-14 02:09:06.555369,1.015671
2020-02-14 02:09:07.524164,0.968794
2020-02-14 02:09:08.492958,0.968794
2020-02-14 02:09:09.539881,1.046923
2020-02-14 02:09:10.539927,1.000046
2020-02-14 02:09:11.539973,1.000046
2020-02-14 02:09:12.524393,0.9844200000000001
2020-02-14 02:09:13.415058,0.890666
2020-02-14 02:09:14.399478,0.9844200000000001
2020-02-14 02:09:15.321396,0.921917
2020-02-14 02:09:16.290190,0.968794
2020-02-14 02:09:17.180856,0.890666
2020-02-14 02:09:18.196527,1.015671
2020-02-14 02:09:19.196573,1.000046
2020-02-14 02:09:20.165367,0.968794
2020-02-14 02:09:21.118536,0.953169
2020-02-14 02:09:22.071705,0.953169
2020-02-14 02:09:23.024873,0.953169
2020-02-14 02:09:24.024919,1.000046
2020-02-14 02:09:25.024965,1.000046
2020-02-14 02:09:26.009385,0.9844200000000001
2020-02-14 02:09:26.946928,0.937543
2020-02-14 02:09:28.009476,1.062549
2020-02-14 02:09:29.040774,1.031297
2020-02-14 02:09:30.040819,1.000046
2020-02-14 02:09:31.025239,0.9844200000000001
2020-02-14 02:09:32.056537,1.031297
2020-02-14 02:09:33.103460,1.046923
2020-02-14 02:09:34.072254,0.968794
2020-02-14 02:09:34.916043,0.8437889999999999
2020-02-14 02:09:35.759831,0.8437889999999999
2020-02-14 02:09:36.697374,0.937543
2020-02-14 02:09:37.744297,1.046923
2020-02-14 02:09:38.853723,1.109426
2020-02-14 02:09:39.916271,1.062549
2020-02-14 02:09:41.072574,1.156303
2020-02-14 02:09:42.213252,1.140677
2020-02-14 02:09:43.338303,1.125051
2020-02-14 02:09:44.400852,1.062549
2020-02-14 02:09:45.494652,1.0938
2020-02-14 02:09:46.557200,1.062549
2020-02-14 02:09:47.619749,1.062549
2020-02-14 02:09:48.666672,1.046923
2020-02-14 02:09:49.713595,1.046923
2020-02-14 02:09:50.760518,1.046923
2020-02-14 02:09:51.776189,1.015671
2020-02-14 02:09:52.744984,0.968794
2020-02-14 02:09:53.682527,0.937543
2020-02-14 02:09:54.682572,1.000046
2020-02-14 02:09:55.666992,0.9844200000000001
2020-02-14 02:09:56.651412,0.9844200000000001
2020-02-14 02:09:57.573330,0.921917
2020-02-14 02:09:58.510873,0.937543
2020-02-14 02:09:59.464041,0.953169
2020-02-14 02:10:00.417210,0.953169
2020-02-14 02:10:01.354753,0.937543
2020-02-14 02:10:02.307921,0.953169
2020-02-14 02:10:03.292341,0.9844200000000001
2020-02-14 02:10:04.276762,0.9844200000000001
2020-02-14 02:10:05.245556,0.968794
2020-02-14 02:10:06.214350,0.968794
2020-02-14 02:10:07.151893,0.937543
2020-02-14 02:10:08.151939,1.000046
2020-02-14 02:10:09.120733,0.968794
2020-02-14 02:10:10.089528,0.968794
2020-02-14 02:10:11.058322,0.968794
2020-02-14 02:10:12.042742,0.9844200000000001
2020-02-14 02:10:13.058414,1.015671
2020-02-14 02:10:14.011582,0.953169
2020-02-14 02:10:14.949125,0.937543
2020-02-14 02:10:15.902294,0.953169
2020-02-14 02:10:16.871088,0.968794
2020-02-14 02:10:17.855508,0.9844200000000001
2020-02-14 02:10:18.855554,1.000046
2020-02-14 02:10:19.839974,0.9844200000000001
2020-02-14 02:10:20.855645,1.015671
2020-02-14 02:10:21.902568,1.046923
2020-02-14 02:10:22.886988,0.9844200000000001
2020-02-14 02:10:23.855783,0.968794
2020-02-14 02:10:24.871454,1.015671
2020-02-14 02:10:25.902751,1.031297
2020-02-14 02:10:26.918423,1.015671
2020-02-14 02:10:27.887217,0.968794
2020-02-14 02:10:28.918514,1.031297
2020-02-14 02:10:29.949812,1.031297
2020-02-14 02:10:30.965483,1.015671
2020-02-14 02:10:31.934278,0.968794
2020-02-14 02:10:32.981200,1.046923
2020-02-14 02:10:34.028123,1.046923
2020-02-14 02:10:35.043795,1.015671
2020-02-14 02:10:36.012589,0.968794
2020-02-14 02:10:37.043886,1.031297
2020-02-14 02:10:38.106435,1.062549
2020-02-14 02:10:39.106481,1.000046
2020-02-14 02:10:40.090901,0.9844200000000001
2020-02-14 02:10:41.044070,0.953169
2020-02-14 02:10:42.028490,0.9844200000000001
2020-02-14 02:10:43.028535,1.000046
2020-02-14 02:10:44.012955,0.9844200000000001
2020-02-14 02:10:44.966124,0.953169
2020-02-14 02:10:45.966170,1.000046
2020-02-14 02:10:46.966216,1.000046
2020-02-14 02:10:47.935010,0.968794
2020-02-14 02:10:48.903804,0.968794
2020-02-14 02:10:49.856973,0.953169
2020-02-14 02:10:50.872644,1.015671
2020-02-14 02:10:51.857064,0.9844200000000001
2020-02-14 02:10:52.841485,0.9844200000000001
2020-02-14 02:10:53.825905,0.9844200000000001
2020-02-14 02:10:54.825950,1.000046
2020-02-14 02:10:55.825996,1.000046
2020-02-14 02:10:56.794791,0.968794
2020-02-14 02:10:57.716708,0.921917
2020-02-14 02:10:58.701128,0.9844200000000001
2020-02-14 02:10:59.669922,0.968794
2020-02-14 02:11:00.638716,0.968794
2020-02-14 02:11:01.591885,0.953169
2020-02-14 02:11:02.529428,0.937543
2020-02-14 02:11:03.513848,0.9844200000000001
2020-02-14 02:11:04.498268,0.9844200000000001
2020-02-14 02:11:05.435811,0.937543
2020-02-14 02:11:06.357728,0.921917
2020-02-14 02:11:07.342148,0.9844200000000001
2020-02-14 02:11:08.310943,0.968794
2020-02-14 02:11:09.248486,0.937543
2020-02-14 02:11:10.154777,0.906291
2020-02-14 02:11:11.061069,0.906291
2020-02-14 02:11:11.967360,0.906291
2020-02-14 02:11:12.889277,0.921917
2020-02-14 02:11:13.826820,0.937543
2020-02-14 02:11:14.717486,0.890666
2020-02-14 02:11:15.670655,0.953169
2020-02-14 02:11:16.655075,0.9844200000000001
2020-02-14 02:11:17.639495,0.9844200000000001
2020-02-14 02:11:18.623915,0.9844200000000001
2020-02-14 02:11:19.561458,0.937543
2020-02-14 02:11:20.561503,1.000046
2020-02-14 02:11:21.577175,1.015671
2020-02-14 02:11:22.577221,1.000046
2020-02-14 02:11:23.561641,0.9844200000000001
2020-02-14 02:11:24.577312,1.015671
2020-02-14 02:11:25.608609,1.031297
2020-02-14 02:11:26.608655,1.000046
2020-02-14 02:11:27.561824,0.953169
2020-02-14 02:11:28.561870,1.000046
2020-02-14 02:11:29.561915,1.000046
2020-02-14 02:11:30.546335,0.9844200000000001
2020-02-14 02:11:31.515130,0.968794
2020-02-14 02:11:32.468298,0.953169
2020-02-14 02:11:33.483970,1.015671
2020-02-14 02:11:34.468390,0.9844200000000001
2020-02-14 02:11:35.437184,0.968794
2020-02-14 02:11:36.327850,0.890666
2020-02-14 02:11:37.281019,0.953169
2020-02-14 02:11:38.218562,0.937543
2020-02-14 02:11:39.156105,0.937543
2020-02-14 02:11:40.109273,0.953169
2020-02-14 02:11:41.078068,0.968794
2020-02-14 02:11:42.109365,1.031297
2020-02-14 02:11:43.062533,0.953169
2020-02-14 02:11:44.031328,0.968794
2020-02-14 02:11:44.953245,0.921917
2020-02-14 02:11:45.922039,0.968794
2020-02-14 02:11:46.922085,1.000046
2020-02-14 02:11:47.844002,0.921917
2020-02-14 02:11:48.844048,1.000046
2020-02-14 02:11:49.797217,0.953169
2020-02-14 02:11:50.812888,1.015671
2020-02-14 02:11:51.781682,0.968794
2020-02-14 02:11:52.766103,0.9844200000000001
2020-02-14 02:11:53.719271,0.953169
2020-02-14 02:11:54.734943,1.015671
2020-02-14 02:11:55.781866,1.046923
2020-02-14 02:11:56.813163,1.031297
2020-02-14 02:11:57.828834,1.015671
2020-02-14 02:11:58.875757,1.046923
2020-02-14 02:11:59.938306,1.062549
2020-02-14 02:12:00.953977,1.015671
2020-02-14 02:12:01.938397,0.9844200000000001
2020-02-14 02:12:03.000946,1.062549
2020-02-14 02:12:04.032243,1.031297
2020-02-14 02:12:05.032289,1.000046
2020-02-14 02:12:05.969832,0.937543
2020-02-14 02:12:06.985503,1.015671
2020-02-14 02:12:07.938672,0.953169
2020-02-14 02:12:08.907466,0.968794
2020-02-14 02:12:09.860635,0.953169
2020-02-14 02:12:10.751301,0.890666
2020-02-14 02:12:11.782598,1.031297
2020-02-14 02:12:12.751392,0.968794
2020-02-14 02:12:13.704561,0.953169
2020-02-14 02:12:14.626478,0.921917
2020-02-14 02:12:15.610898,0.9844200000000001
2020-02-14 02:12:16.610944,1.000046
2020-02-14 02:12:17.595364,0.9844200000000001
2020-02-14 02:12:18.532907,0.937543
2020-02-14 02:12:19.501701,0.968794
2020-02-14 02:12:20.532999,1.031297
2020-02-14 02:12:21.564296,1.031297
2020-02-14 02:12:22.579967,1.015671
2020-02-14 02:12:23.548762,0.968794
2020-02-14 02:12:24.548807,1.000046
2020-02-14 02:12:25.580105,1.031297
2020-02-14 02:12:26.595776,1.015671
2020-02-14 02:12:27.580196,0.9844200000000001
2020-02-14 02:12:28.533365,0.953169
2020-02-14 02:12:29.549036,1.015671
2020-02-14 02:12:30.564708,1.015671
2020-02-14 02:12:31.533502,0.968794
2020-02-14 02:12:32.502296,0.968794
2020-02-14 02:12:33.486717,0.9844200000000001
2020-02-14 02:12:34.455511,0.968794
2020-02-14 02:12:35.439931,0.9844200000000001
2020-02-14 02:12:36.408725,0.968794
2020-02-14 02:12:37.361894,0.953169
2020-02-14 02:12:38.299437,0.937543
2020-02-14 02:12:39.315108,1.015671
2020-02-14 02:12:40.346406,1.031297
2020-02-14 02:12:41.346451,1.000046
2020-02-14 02:12:42.330871,0.9844200000000001
2020-02-14 02:12:43.299666,0.968794
2020-02-14 02:12:44.330963,1.031297
2020-02-14 02:12:45.346634,1.015671
2020-02-14 02:12:46.346680,1.000046
2020-02-14 02:12:47.331100,0.9844200000000001
2020-02-14 02:12:48.346772,1.015671
2020-02-14 02:12:49.362443,1.015671
2020-02-14 02:12:50.393740,1.031297
2020-02-14 02:12:51.362535,0.968794
2020-02-14 02:12:52.331329,0.968794
2020-02-14 02:12:53.347001,1.015671
2020-02-14 02:12:54.378298,1.031297
2020-02-14 02:12:55.362718,0.9844200000000001
2020-02-14 02:12:56.331512,0.968794
2020-02-14 02:12:57.315932,0.9844200000000001
2020-02-14 02:12:58.300352,0.9844200000000001
2020-02-14 02:12:59.253521,0.953169
2020-02-14 02:13:00.175438,0.921917
2020-02-14 02:13:01.128607,0.953169
2020-02-14 02:13:02.113027,0.9844200000000001
2020-02-14 02:13:03.081821,0.968794
2020-02-14 02:13:04.050616,0.968794
2020-02-14 02:13:04.956907,0.906291
2020-02-14 02:13:05.956953,1.000046
2020-02-14 02:13:06.941373,0.9844200000000001
2020-02-14 02:13:07.925793,0.9844200000000001
2020-02-14 02:13:08.878962,0.953169
2020-02-14 02:13:09.847756,0.968794
2020-02-14 02:13:10.847802,1.000046
2020-02-14 02:13:11.816596,0.968794
2020-02-14 02:13:12.769765,0.953169
2020-02-14 02:13:13.707308,0.937543
2020-02-14 02:13:14.707353,1.000046
2020-02-14 02:13:15.691773,0.9844200000000001
2020-02-14 02:13:16.644942,0.953169
2020-02-14 02:13:17.582485,0.937543
2020-02-14 02:13:18.473151,0.890666
2020-02-14 02:13:24.176537,0.968794
2020-02-14 02:13:25.160957,0.9844200000000001
2020-02-14 02:13:26.129751,0.968794
2020-02-14 02:13:27.098546,0.968794
2020-02-14 02:13:33.239452,1.031297
2020-02-14 02:13:34.208246,0.968794
2020-02-14 02:13:35.161415,0.953169
2020-02-14 02:13:36.161460,1.000046
2020-02-14 02:13:37.130255,0.968794
2020-02-14 02:13:38.067798,0.937543
2020-02-14 02:13:38.989715,0.921917
2020-02-14 02:13:39.958509,0.968794
2020-02-14 02:13:40.942929,0.9844200000000001
2020-02-14 02:13:41.880472,0.937543
2020-02-14 02:13:42.833641,0.953169
2020-02-14 02:13:43.802435,0.968794
2020-02-14 02:13:44.802481,1.000046
2020-02-14 02:13:45.771275,0.968794
2020-02-14 02:13:46.740070,0.968794
2020-02-14 02:13:47.646361,0.906291
2020-02-14 02:13:48.615155,0.968794
2020-02-14 02:13:49.568324,0.953169
2020-02-14 02:13:50.490241,0.921917
2020-02-14 02:13:51.365281,0.8750399999999999
2020-02-14 02:13:52.302824,0.937543
2020-02-14 02:13:53.224741,0.921917
2020-02-14 02:13:54.115407,0.890666
2020-02-14 02:13:55.006073,0.890666
2020-02-14 02:13:55.849862,0.8437889999999999
2020-02-14 02:13:56.740527,0.890666
2020-02-14 02:13:57.615567,0.8750399999999999
2020-02-14 02:13:58.490608,0.8750399999999999
2020-02-14 02:13:59.365648,0.8750399999999999
2020-02-14 02:14:00.271939,0.906291
2020-02-14 02:14:01.178231,0.906291
2020-02-14 02:14:02.068896,0.890666
2020-02-14 02:14:02.928311,0.8594139999999999
2020-02-14 02:14:03.772099,0.8437889999999999
2020-02-14 02:14:04.662765,0.890666
2020-02-14 02:14:05.537805,0.8750399999999999
2020-02-14 02:14:06.397219,0.8594139999999999
2020-02-14 02:14:07.256634,0.8594139999999999
2020-02-14 02:14:08.084797,0.8281629999999999
2020-02-14 02:14:09.022340,0.937543
2020-02-14 02:14:09.944257,0.921917
2020-02-14 02:14:10.881800,0.937543
2020-02-14 02:14:11.788091,0.906291
2020-02-14 02:14:12.678757,0.890666
2020-02-14 02:14:13.631926,0.953169
2020-02-14 02:14:14.616346,0.9844200000000001
2020-02-14 02:14:15.600766,0.9844200000000001
2020-02-14 02:14:16.553934,0.953169
2020-02-14 02:14:17.569606,1.015671
2020-02-14 02:14:18.600903,1.031297
2020-02-14 02:14:19.616575,1.015671
2020-02-14 02:14:20.616620,1.000046
2020-02-14 02:14:21.647918,1.031297
2020-02-14 02:14:22.694840,1.046923
2020-02-14 02:14:23.694886,1.000046
2020-02-14 02:14:24.694932,1.000046
2020-02-14 02:14:25.773106,1.078174
2020-02-14 02:14:26.820029,1.046923
2020-02-14 02:14:27.835701,1.015671
2020-02-14 02:14:28.898249,1.062549
2020-02-14 02:14:29.976424,1.078174
2020-02-14 02:14:30.960844,0.9844200000000001
2020-02-14 02:14:31.882761,0.921917
2020-02-14 02:14:32.835930,0.953169
2020-02-14 02:14:33.804724,0.968794
2020-02-14 02:14:34.757893,0.953169
2020-02-14 02:14:35.679810,0.921917
2020-02-14 02:14:36.601727,0.921917
2020-02-14 02:14:37.586147,0.9844200000000001
2020-02-14 02:14:38.554941,0.968794
2020-02-14 02:14:39.523736,0.968794
2020-02-14 02:14:40.430027,0.906291
2020-02-14 02:14:41.445699,1.015671
2020-02-14 02:14:42.461370,1.015671
2020-02-14 02:14:43.445790,0.9844200000000001
2020-02-14 02:14:44.383333,0.937543
2020-02-14 02:14:45.336502,0.953169
2020-02-14 02:14:46.320922,0.9844200000000001
2020-02-14 02:14:47.305342,0.9844200000000001
2020-02-14 02:14:48.274136,0.968794
2020-02-14 02:14:49.211679,0.937543
2020-02-14 02:14:50.227351,1.015671
2020-02-14 02:14:51.243022,1.015671
2020-02-14 02:14:52.243068,1.000046
2020-02-14 02:14:53.227488,0.9844200000000001
2020-02-14 02:14:54.211908,0.9844200000000001
2020-02-14 02:14:55.258831,1.046923
2020-02-14 02:14:56.290128,1.031297
2020-02-14 02:14:57.305800,1.015671
2020-02-14 02:14:58.274594,0.968794
2020-02-14 02:14:59.290266,1.015671
2020-02-14 02:15:00.290311,1.000046
2020-02-14 02:15:01.259106,0.968794
2020-02-14 02:15:02.227900,0.968794
2020-02-14 02:15:03.227946,1.000046
2020-02-14 02:15:04.243617,1.015671
2020-02-14 02:15:05.259289,1.015671
2020-02-14 02:15:06.228083,0.968794
2020-02-14 02:15:07.150000,0.921917
2020-02-14 02:15:08.134420,0.9844200000000001
2020-02-14 02:15:09.118840,0.9844200000000001
2020-02-14 02:15:10.103261,0.9844200000000001
2020-02-14 02:15:11.072055,0.968794
2020-02-14 02:15:12.072101,1.000046
2020-02-14 02:15:13.072146,1.000046
2020-02-14 02:15:14.103444,1.031297
2020-02-14 02:15:15.072238,0.968794
2020-02-14 02:15:16.025407,0.953169
2020-02-14 02:15:16.994201,0.968794
2020-02-14 02:15:17.931744,0.937543
2020-02-14 02:15:18.838035,0.906291
2020-02-14 02:15:19.744327,0.906291
2020-02-14 02:15:20.619367,0.8750399999999999
2020-02-14 02:15:21.541284,0.921917
2020-02-14 02:15:22.463201,0.921917
2020-02-14 02:15:23.353867,0.890666
2020-02-14 02:15:24.244533,0.890666
2020-02-14 02:15:25.150824,0.906291
2020-02-14 02:15:26.088367,0.937543
2020-02-14 02:15:26.979033,0.890666
2020-02-14 02:15:27.854073,0.8750399999999999
2020-02-14 02:15:28.775990,0.921917
2020-02-14 02:15:29.713533,0.937543
2020-02-14 02:15:30.604199,0.890666
2020-02-14 02:15:31.494865,0.890666
2020-02-14 02:15:32.338653,0.8437889999999999
2020-02-14 02:15:33.244945,0.906291
2020-02-14 02:15:34.135611,0.890666
2020-02-14 02:15:35.026276,0.890666
2020-02-14 02:15:35.916942,0.890666
2020-02-14 02:15:36.854485,0.937543
2020-02-14 02:15:37.823279,0.968794
2020-02-14 02:15:38.776448,0.953169
2020-02-14 02:15:39.760868,0.9844200000000001
2020-02-14 02:15:40.729662,0.968794
2020-02-14 02:15:41.776585,1.046923
2020-02-14 02:15:42.776631,1.000046
2020-02-14 02:15:43.745425,0.968794
2020-02-14 02:15:44.714220,0.968794
2020-02-14 02:15:45.745517,1.031297
2020-02-14 02:15:46.729937,0.9844200000000001
2020-02-14 02:15:47.683106,0.953169
2020-02-14 02:15:48.620649,0.937543
2020-02-14 02:15:49.651946,1.031297
2020-02-14 02:15:50.636366,0.9844200000000001
2020-02-14 02:15:51.558283,0.921917
2020-02-14 02:15:52.480200,0.921917
2020-02-14 02:15:53.402117,0.921917
2020-02-14 02:15:54.292783,0.890666
2020-02-14 02:15:55.245952,0.953169
2020-02-14 02:15:56.167869,0.921917
2020-02-14 02:15:57.105412,0.937543
2020-02-14 02:15:58.136709,1.031297
2020-02-14 02:15:59.230509,1.0938
2020-02-14 02:16:00.308684,1.078174
2020-02-14 02:16:01.355607,1.046923
2020-02-14 02:16:02.386904,1.031297
2020-02-14 02:16:03.480704,1.0938
2020-02-14 02:16:04.527627,1.046923
2020-02-14 02:16:05.543298,1.015671
2020-02-14 02:16:06.558970,1.015671
2020-02-14 02:16:07.590267,1.031297
2020-02-14 02:16:08.621564,1.031297
2020-02-14 02:16:09.637236,1.015671
2020-02-14 02:16:10.637281,1.000046
2020-02-14 02:16:11.684204,1.046923
2020-02-14 02:16:12.715502,1.031297
2020-02-14 02:16:13.715547,1.000046
2020-02-14 02:16:14.715593,1.000046
2020-02-14 02:16:15.746890,1.031297
2020-02-14 02:16:16.731310,0.9844200000000001
2020-02-14 02:16:17.700105,0.968794
2020-02-14 02:16:18.684525,0.9844200000000001
2020-02-14 02:16:19.731448,1.046923
2020-02-14 02:16:20.747119,1.015671
2020-02-14 02:16:21.700288,0.953169
2020-02-14 02:16:22.637831,0.937543
2020-02-14 02:16:23.622251,0.9844200000000001
2020-02-14 02:16:24.591045,0.968794
2020-02-14 02:16:25.544214,0.953169
2020-02-14 02:16:26.481757,0.937543
2020-02-14 02:16:27.513054,1.031297
2020-02-14 02:16:28.513100,1.000046
2020-02-14 02:16:29.513145,1.000046
2020-02-14 02:16:30.513191,1.000046
2020-02-14 02:16:31.450734,0.937543
2020-02-14 02:16:32.482031,1.031297
2020-02-14 02:16:33.466451,0.9844200000000001
2020-02-14 02:16:34.435246,0.968794
2020-02-14 02:16:35.372789,0.937543
2020-02-14 02:16:36.310332,0.937543
2020-02-14 02:16:37.310377,1.000046
2020-02-14 02:16:38.279172,0.968794
2020-02-14 02:16:39.232340,0.953169
2020-02-14 02:16:40.154258,0.921917
2020-02-14 02:16:41.169929,1.015671
2020-02-14 02:16:42.138723,0.968794
2020-02-14 02:16:43.107518,0.968794
2020-02-14 02:16:44.091938,0.9844200000000001
2020-02-14 02:16:45.045106,0.953169
2020-02-14 02:16:46.029526,0.9844200000000001
2020-02-14 02:16:46.982695,0.953169
2020-02-14 02:16:47.935864,0.953169
2020-02-14 02:16:48.857781,0.921917
2020-02-14 02:16:49.857827,1.000046
2020-02-14 02:16:50.857872,1.000046
2020-02-14 02:16:51.842293,0.9844200000000001
2020-02-14 02:16:52.795461,0.953169
2020-02-14 02:16:53.733004,0.937543
2020-02-14 02:16:54.717424,0.9844200000000001
2020-02-14 02:16:55.701844,0.9844200000000001
2020-02-14 02:16:56.670639,0.968794
2020-02-14 02:16:57.608181,0.937543
2020-02-14 02:16:58.576976,0.968794
2020-02-14 02:16:59.577022,1.000046
2020-02-14 02:17:00.498939,0.921917
2020-02-14 02:17:01.420856,0.921917
2020-02-14 02:17:02.358399,0.937543
2020-02-14 02:17:03.342819,0.9844200000000001
2020-02-14 02:17:04.311613,0.968794
2020-02-14 02:17:05.233531,0.921917
2020-02-14 02:17:06.186699,0.953169
2020-02-14 02:17:07.202371,1.015671
2020-02-14 02:17:08.218042,1.015671
2020-02-14 02:17:09.218088,1.000046
2020-02-14 02:17:10.202508,0.9844200000000001
2020-02-14 02:17:11.155677,0.953169
2020-02-14 02:17:12.202600,1.046923
2020-02-14 02:17:13.233897,1.031297
2020-02-14 02:17:14.171440,0.937543
2020-02-14 02:17:15.093357,0.921917
2020-02-14 02:17:16.093403,1.000046
2020-02-14 02:17:17.077823,0.9844200000000001
2020-02-14 02:17:18.030991,0.953169
2020-02-14 02:17:18.937283,0.906291
2020-02-14 02:17:19.843574,0.906291
2020-02-14 02:17:20.827994,0.9844200000000001
2020-02-14 02:17:21.828040,1.000046
2020-02-14 02:17:22.812460,0.9844200000000001
2020-02-14 02:17:23.796880,0.9844200000000001
2020-02-14 02:17:24.828177,1.031297
2020-02-14 02:17:25.890726,1.062549
2020-02-14 02:17:26.906398,1.015671
2020-02-14 02:17:27.906443,1.000046
2020-02-14 02:17:28.906489,1.000046
2020-02-14 02:17:29.953412,1.046923
2020-02-14 02:17:30.953458,1.000046
2020-02-14 02:17:31.922252,0.968794
2020-02-14 02:17:32.859795,0.937543
2020-02-14 02:17:33.875467,1.015671
2020-02-14 02:17:34.891138,1.015671
2020-02-14 02:17:35.891184,1.000046
2020-02-14 02:17:36.859978,0.968794
2020-02-14 02:17:37.813147,0.953169
2020-02-14 02:17:38.828818,1.015671
2020-02-14 02:17:39.828864,1.000046
2020-02-14 02:17:40.828910,1.000046
2020-02-14 02:17:41.797704,0.968794
2020-02-14 02:17:42.875879,1.078174
2020-02-14 02:17:43.907176,1.031297
2020-02-14 02:17:44.922847,1.015671
2020-02-14 02:17:45.891642,0.968794
2020-02-14 02:17:46.891687,1.000046
2020-02-14 02:17:47.876107,0.9844200000000001
2020-02-14 02:17:48.813650,0.937543
2020-02-14 02:17:49.766819,0.953169
2020-02-14 02:17:50.751239,0.9844200000000001
2020-02-14 02:17:51.782536,1.031297
2020-02-14 02:17:52.798208,1.015671
2020-02-14 02:17:53.798254,1.000046
2020-02-14 02:17:54.798299,1.000046
2020-02-14 02:17:55.845222,1.046923
2020-02-14 02:17:56.814017,0.968794
2020-02-14 02:17:57.798437,0.9844200000000001
2020-02-14 02:17:58.689102,0.890666
2020-02-14 02:17:59.704774,1.015671
2020-02-14 02:18:06.376954,0.953169
2020-02-14 02:18:07.330123,0.953169
2020-02-14 02:18:08.283292,0.953169
2020-02-14 02:18:09.267712,0.9844200000000001
2020-02-14 02:18:10.252132,0.9844200000000001
2020-02-14 02:18:11.189675,0.937543
2020-02-14 02:18:12.220972,1.031297
2020-02-14 02:18:13.252269,1.031297
2020-02-14 02:18:14.252315,1.000046
2020-02-14 02:18:15.221109,0.968794
2020-02-14 02:18:16.252406,1.031297
2020-02-14 02:18:17.268078,1.015671
2020-02-14 02:18:18.268124,1.000046
2020-02-14 02:18:19.252544,0.9844200000000001
2020-02-14 02:18:20.190087,0.937543
2020-02-14 02:18:21.190132,1.000046
2020-02-14 02:18:22.190178,1.000046
2020-02-14 02:18:23.158973,0.968794
2020-02-14 02:18:24.112141,0.953169
2020-02-14 02:18:25.096561,0.9844200000000001
2020-02-14 02:18:38.300291,1.046923
2020-02-14 02:18:39.331588,1.031297
2020-02-14 02:18:40.378511,1.046923
2020-02-14 02:18:41.456685,1.078174
2020-02-14 02:18:42.503608,1.046923
2020-02-14 02:18:43.534905,1.031297
2020-02-14 02:18:44.550577,1.015671
2020-02-14 02:18:45.566248,1.015671
2020-02-14 02:18:46.566294,1.000046
2020-02-14 02:18:47.597591,1.031297
2020-02-14 02:18:48.582011,0.9844200000000001
2020-02-14 02:18:49.566431,0.9844200000000001
2020-02-14 02:18:50.550851,0.9844200000000001
2020-02-14 02:18:51.519646,0.968794
2020-02-14 02:18:52.488440,0.968794
2020-02-14 02:18:53.394732,0.906291
2020-02-14 02:18:54.347900,0.953169
2020-02-14 02:18:55.316694,0.968794
2020-02-14 02:18:56.301115,0.9844200000000001
2020-02-14 02:18:57.207406,0.906291
2020-02-14 02:18:58.363709,1.156303
2020-02-14 02:19:02.426395,0.8750399999999999
2020-02-14 02:19:03.363938,0.937543
2020-02-14 02:19:04.332732,0.968794
2020-02-14 02:19:05.254649,0.921917
2020-02-14 02:19:06.239069,0.9844200000000001
2020-02-14 02:19:07.301618,1.062549
2020-02-14 02:19:08.332915,1.031297
2020-02-14 02:19:09.348587,1.015671
2020-02-14 02:19:10.364258,1.015671
2020-02-14 02:19:11.442433,1.078174
2020-02-14 02:19:12.551858,1.109426
2020-02-14 02:19:13.614407,1.062549
2020-02-14 02:19:14.708207,1.0938
2020-02-14 02:19:15.786381,1.078174
2020-02-14 02:19:16.864556,1.078174
2020-02-14 02:19:17.895853,1.031297
2020-02-14 02:19:18.958402,1.062549
2020-02-14 02:19:19.974073,1.015671
2020-02-14 02:19:21.005370,1.031297
2020-02-14 02:19:21.974165,0.968794
2020-02-14 02:19:22.989836,1.015671
2020-02-14 02:19:24.052385,1.062549
2020-02-14 02:19:25.099308,1.046923
2020-02-14 02:19:26.130605,1.031297
2020-02-14 02:19:27.146276,1.015671
2020-02-14 02:19:28.193199,1.046923
2020-02-14 02:19:29.240122,1.046923
2020-02-14 02:19:30.224542,0.9844200000000001
2020-02-14 02:19:31.193337,0.968794
2020-02-14 02:19:32.224634,1.031297
2020-02-14 02:19:33.224680,1.000046
2020-02-14 02:19:34.193474,0.968794
2020-02-14 02:19:35.177894,0.9844200000000001
2020-02-14 02:19:36.131063,0.953169
2020-02-14 02:19:37.099857,0.968794
2020-02-14 02:19:38.021774,0.921917
2020-02-14 02:19:38.959317,0.937543
2020-02-14 02:19:39.896860,0.937543
2020-02-14 02:19:40.850029,0.953169
2020-02-14 02:19:41.771946,0.921917
2020-02-14 02:19:42.740740,0.968794
2020-02-14 02:19:43.709535,0.968794
2020-02-14 02:19:44.678329,0.968794
